NOM_SC;NOM_FR;COMMUNE;CODE_INSEE;DATE_OBS
Scymnus frontalis (Fabricius, 1787);;VILLENEUVE LA GARENNE;92078;2004-01-07
Andrena carantonica Perez, 1902;;SCEAUX;92071;2004-01-10
Andrena flavipes Panzer, 1799;;SCEAUX;92071;2004-01-10
Meconema thalassinum (De Geer, 1773);Méconème tambourinaire, Méconème varié,  Sauterelle des Chênes;SCEAUX;92071;2004-01-10
Pararge aegeria (Linnaeus, 1758);Tircis (Le), Argus des Bois (L'), Égérie (L');SCEAUX;92071;2004-01-10
Pheosia gnoma (Fabricius, 1776);;SCEAUX;92071;2004-01-10
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;LE PLESSIS ROBINSON;92060;2005-01-01
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;VAUCRESSON;92076;2005-01-01
Agrotis puta (HÃ¼bner, 1803);;SCEAUX;92071;2005-01-01
Agrotis segetum (Denis & SchiffermÃ¼ller, 1775);;SCEAUX;92071;2005-01-01
Anas crecca Linnaeus, 1758;Sarcelle d'hiver;ANTONY;92002;2005-01-01
Apamea monoglypha (Hufnagel, 1766);;SCEAUX;92071;2005-01-01
Apus apus (Linnaeus, 1758);Martinet noir;ANTONY;92002;2005-01-01
Apus apus (Linnaeus, 1758);Martinet noir;MALAKOFF;92046;2005-01-01
Apus apus (Linnaeus, 1758);Martinet noir;SCEAUX;92071;2005-01-01
Ardea cinerea Linnaeus, 1758;Héron cendré;ANTONY;92002;2005-01-01
Autographa gamma (Linnaeus, 1758);;MEUDON;92048;2005-01-01
Cabera exanthemata (Scopoli, 1763);;SCEAUX;92071;2005-01-01
Camptogramma bilineata (Linnaeus, 1758);;MEUDON;92048;2005-01-01
Celastrina argiolus (Linnaeus, 1758);Azuré des Nerpruns (L'), Argus à bande noire (L'), Argus bordé (L'), Argiolus (L');MEUDON;92048;2005-01-01
Chiasmia clathrata (Linnaeus, 1758);;SCEAUX;92071;2005-01-01
Chloris chloris (Linnaeus, 1758);Verdier d'Europe;ANTONY;92002;2005-01-01
Chloris chloris (Linnaeus, 1758);Verdier d'Europe;VAUCRESSON;92076;2005-01-01
Columba palumbus Linnaeus, 1758;Pigeon ramier;BAGNEUX;92007;2005-01-01
Corvus corone Linnaeus, 1758;Corneille noire;ANTONY;92002;2005-01-01
Corvus corone Linnaeus, 1758;Corneille noire;LE PLESSIS ROBINSON;92060;2005-01-01
Corvus corone Linnaeus, 1758;Corneille noire;SCEAUX;92071;2005-01-01
Cyclophora albipunctata (Hufnagel, 1767);;SCEAUX;92071;2005-01-01
Delichon urbica (Linnaeus, 1758);Hirondelle de fenêtre;ANTONY;92002;2005-01-01
Dendrocopos major (Linnaeus, 1758);Pic épeiche;MEUDON;92048;2005-01-01
Drepana falcataria (Linnaeus, 1758);;MEUDON;92048;2005-01-01
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;VAUCRESSON;92076;2005-01-01
Eupsilia transversa (Hufnagel, 1766);;SCEAUX;92071;2005-01-01
Falco tinnunculus Linnaeus, 1758;Faucon crécerelle;LE PLESSIS ROBINSON;92060;2005-01-01
Fringilla coelebs Linnaeus, 1758;Pinson des arbres;CHATENAY MALABRY;92019;2005-01-01
Gallinago gallinago (Linnaeus, 1758);Bécassine des marais;ANTONY;92002;2005-01-01
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;FONTENAY AUX ROSES;92032;2005-01-01
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;MEUDON;92048;2005-01-01
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;LE PLESSIS ROBINSON;92060;2005-01-01
Ligdia adustata (Denis & SchiffermÃ¼ller, 1775);;MEUDON;92048;2005-01-01
Luperina testacea (Denis & SchiffermÃ¼ller, 1775);;SCEAUX;92071;2005-01-01
Lycaena phlaeas (Linnaeus, 1761);Cuivré commun (Le), Argus bronzé (L'), Bronzé (Le);SCEAUX;92071;2005-01-01
Martes foina (Erxleben, 1777);Fouine;MEUDON;92048;2005-01-01
Notodonta dromedarius (Linnaeus, 1767);;SCEAUX;92071;2005-01-01
Parus major Linnaeus, 1758;Mésange charbonnière;CHATENAY MALABRY;92019;2005-01-01
Passer domesticus (Linnaeus, 1758);Moineau domestique;MEUDON;92048;2005-01-01
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;CHATENAY MALABRY;92019;2005-01-01
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;MEUDON;92048;2005-01-01
Pica pica (Linnaeus, 1758);Pie bavarde;ANTONY;92002;2005-01-01
Pica pica (Linnaeus, 1758);Pie bavarde;MALAKOFF;92046;2005-01-01
Picus viridis Linnaeus, 1758;Pic vert, Pivert;ANTONY;92002;2005-01-01
Picus viridis Linnaeus, 1758;Pic vert, Pivert;MEUDON;92048;2005-01-01
Pieris brassicae (Linnaeus, 1758);Piéride du Chou (La), Grande Piéride du Chou (La), Papillon du Chou (Le);SCEAUX;92071;2005-01-01
Pieris rapae (Linnaeus, 1758);Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La);MEUDON;92048;2005-01-01
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;FONTENAY AUX ROSES;92032;2005-01-01
Psittacula krameri (Scopoli, 1769);Perruche à collier;ANTONY;92002;2005-01-01
Pyronia tithonus (Linnaeus, 1767);Amaryllis (L'), Satyre tithon (Le), Titon (Le);MEUDON;92048;2005-01-01
Sitta europaea Linnaeus, 1758;Sittelle torchepot;FONTENAY AUX ROSES;92032;2005-01-01
Sitta europaea Linnaeus, 1758;Sittelle torchepot;LE PLESSIS ROBINSON;92060;2005-01-01
Streptopelia decaocto (Frivaldszky, 1838);Tourterelle turque;ANTONY;92002;2005-01-01
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;ANTONY;92002;2005-01-01
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;FONTENAY AUX ROSES;92032;2005-01-01
Sylvia curruca (Linnaeus, 1758);Fauvette babillarde;MEUDON;92048;2005-01-01
Talpa europaea Linnaeus, 1758;Taupe d'Europe;MEUDON;92048;2005-01-01
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;FONTENAY AUX ROSES;92032;2005-01-01
Turdus merula Linnaeus, 1758;Merle noir;ANTONY;92002;2005-01-01
Turdus merula Linnaeus, 1758;Merle noir;MALAKOFF;92046;2005-01-01
Turdus merula Linnaeus, 1758;Merle noir;SCEAUX;92071;2005-01-01
Xestia xanthographa (Denis & SchiffermÃ¼ller, 1775);;MEUDON;92048;2005-01-01
Scolopax rusticola Linnaeus, 1758;Bécasse des bois;RUEIL MALMAISON;92063;2005-01-04
Agrotis segetum (Denis & SchiffermÃ¼ller, 1775);;SEVRES;92072;2005-01-06
Anas platyrhynchos Linnaeus, 1758;Canard colvert;LEVALLOIS PERRET;92044;2005-01-06
Andrena nitida (MÃ¼ller, 1776);;MEUDON;92048;2005-01-06
Andrena nitida (MÃ¼ller, 1776);;SEVRES;92072;2005-01-06
Anthocharis cardamines (Linnaeus, 1758);Aurore (L');MEUDON;92048;2005-01-06
Apis mellifera Linnaeus, 1758;;SEVRES;92072;2005-01-06
Astacus leptodactylus Eschscholtz, 1823;Écrevisse à pattes grêles;CHATENAY MALABRY;92019;2005-01-06
Autographa gamma (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Bombus terrestris (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Campaea margaritaria (Linnaeus, 1761);;MEUDON;92048;2005-01-06
Camptogramma bilineata (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;MEUDON;92048;2005-01-06
Chloris chloris (Linnaeus, 1758);Verdier d'Europe;CHATENAY MALABRY;92019;2005-01-06
Chorthippus parallelus (Zetterstedt, 1821);Criquet des pâtures, Oedipode parallèle;SEVRES;92072;2005-01-06
Colletes cunicularius (Linnaeus, 1761);;SEVRES;92072;2005-01-06
Corvus corone Linnaeus, 1758;Corneille noire;CHATENAY MALABRY;92019;2005-01-06
Cosmia trapezina (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Cyclophora linearia (HÃ¼bner, 1799);;MEUDON;92048;2005-01-06
Dorcus parallelipipedus (Linnaeus, 1785);;MEUDON;92048;2005-01-06
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;CHATENAY MALABRY;92019;2005-01-06
Eupsilia transversa (Hufnagel, 1766);;SEVRES;92072;2005-01-06
Falco tinnunculus Linnaeus, 1758;Faucon crécerelle;CHATENAY MALABRY;92019;2005-01-06
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;CHATENAY MALABRY;92019;2005-01-06
Ligdia adustata (Denis & SchiffermÃ¼ller, 1775);;MEUDON;92048;2005-01-06
Lycaena phlaeas (Linnaeus, 1761);Cuivré commun (Le), Argus bronzé (L'), Bronzé (Le);SEVRES;92072;2005-01-06
Motacilla alba Linnaeus, 1758;Bergeronnette grise;NEUILLY SUR SEINE;92051;2005-01-06
Noctua pronuba (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Parus major Linnaeus, 1758;Mésange charbonnière;LEVALLOIS PERRET;92044;2005-01-06
Parus major Linnaeus, 1758;Mésange charbonnière;NEUILLY SUR SEINE;92051;2005-01-06
Passer domesticus (Linnaeus, 1758);Moineau domestique;MEUDON;92048;2005-01-06
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;CHATENAY MALABRY;92019;2005-01-06
Pica pica (Linnaeus, 1758);Pie bavarde;CHATENAY MALABRY;92019;2005-01-06
Pieris brassicae (Linnaeus, 1758);Piéride du Chou (La), Grande Piéride du Chou (La), Papillon du Chou (Le);MEUDON;92048;2005-01-06
Pieris napi (Linnaeus, 1758);Piéride du Navet (La), Papillon blanc veiné de vert (Le);MEUDON;92048;2005-01-06
Pipistrellus pipistrellus (Schreber, 1774);Pipistrelle commune;CHATENAY MALABRY;92019;2005-01-06
Pipistrellus pipistrellus (Schreber, 1774);Pipistrelle commune;LEVALLOIS PERRET;92044;2005-01-06
Polygonia c-album (Linnaeus, 1758);Gamma (Le), Robert-le-diable (Le), C-blanc (Le), Dentelle (La), Vanesse Gamma (La), Papillon-C (Le);SEVRES;92072;2005-01-06
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;LEVALLOIS PERRET;92044;2005-01-06
Rattus norvegicus (Berkenhout, 1769);Rat surmulot, Surmulot, Rat d'égout;NEUILLY SUR SEINE;92051;2005-01-06
Streptopelia decaocto (Frivaldszky, 1838);Tourterelle turque;NEUILLY SUR SEINE;92051;2005-01-06
Sympetrum vulgatum (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Tetrix subulata (Linnaeus, 1758);Tétrix riverain, Tétrix subulé, Tétrix subulée, Criquet à corselet allongé;MEUDON;92048;2005-01-06
Xanthorhoe ferrugata (Clerck, 1759);;SEVRES;92072;2005-01-06
Xanthorhoe fluctuata (Linnaeus, 1758);;MEUDON;92048;2005-01-06
Xestia xanthographa (Denis & SchiffermÃ¼ller, 1775);;SEVRES;92072;2005-01-06
Aeshna affinis Vander Linden, 1820;;MEUDON;92048;2005-05-07
Anax imperator Leach, 1815;;MEUDON;92048;2005-05-07
Orthetrum cancellatum (Linnaeus, 1758);;MEUDON;92048;2005-05-07
Pyrrhosoma nymphula (Sulzer, 1776);;MEUDON;92048;2005-05-07
Sympetrum striolatum (Charpentier, 1840);;MEUDON;92048;2005-05-07
Astacus leptodactylus Eschscholtz, 1823;Écrevisse à pattes grêles;CHATENAY MALABRY;92019;2005-07-13
Gasterosteus aculeatus Linnaeus, 1758;;CHATENAY MALABRY;92019;2005-07-13
Perca fluviatilis Linnaeus, 1758;Perche;CHATENAY MALABRY;92019;2005-07-13
Rhodeus amarus (Bloch, 1782);Bouvière;CHATENAY MALABRY;92019;2005-07-13
Rutilus rutilus (Linnaeus, 1758);Gardon;CHATENAY MALABRY;92019;2005-07-13
Bufo bufo (Linnaeus, 1758);Crapaud commun;MEUDON;92048;2006-03-24
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;CHAVILLE;92022;2006-03-28
Fringilla coelebs Linnaeus, 1758;Pinson des arbres;CHAVILLE;92022;2006-03-28
Parus palustris Linnaeus, 1758;Mésange nonnette;CHAVILLE;92022;2006-03-28
Parus palustris Linnaeus, 1758;Mésange nonnette;MEUDON;92048;2006-03-28
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHAVILLE;92022;2006-03-28
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHAVILLE;92022;2006-03-28
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;MEUDON;92048;2006-03-28
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHAVILLE;92022;2006-03-28
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;CLAMART;92023;2006-03-29
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;MEUDON;92048;2006-03-29
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;CLAMART;92023;2006-03-29
Corvus corone Linnaeus, 1758;Corneille noire;CLAMART;92023;2006-03-29
Parus caeruleus Linnaeus, 1758;Mésange bleue;CLAMART;92023;2006-03-29
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CLAMART;92023;2006-03-29
Picus viridis Linnaeus, 1758;Pic vert, Pivert;MEUDON;92048;2006-03-29
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CLAMART;92023;2006-03-29
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;MEUDON;92048;2006-03-29
Dendrocopos medius (Linnaeus, 1758);Pic mar;MEUDON;92048;2006-03-31
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;MEUDON;92048;2006-03-31
Parus palustris Linnaeus, 1758;Mésange nonnette;SEVRES;92072;2006-03-31
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;SEVRES;92072;2006-03-31
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;CHAVILLE;92022;2006-03-31
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHAVILLE;92022;2006-03-31
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;SEVRES;92072;2006-03-31
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;SEVRES;92072;2006-03-31
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;CLAMART;92023;2006-07-04
Dendrocopos major (Linnaeus, 1758);Pic épeiche;CLAMART;92023;2006-07-04
Dendrocopos minor (Linnaeus, 1758);Pic épeichette;CLAMART;92023;2006-07-04
Dryocopus martius (Linnaeus, 1758);Pic noir;CLAMART;92023;2006-07-04
Parus major Linnaeus, 1758;Mésange charbonnière;CLAMART;92023;2006-07-04
Parus palustris Linnaeus, 1758;Mésange nonnette;CLAMART;92023;2006-07-04
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;CLAMART;92023;2006-07-04
Parus major Linnaeus, 1758;Mésange charbonnière;MEUDON;92048;2006-09-04
Parus palustris Linnaeus, 1758;Mésange nonnette;CHAVILLE;92022;2006-09-04
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHAVILLE;92022;2006-09-04
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHAVILLE;92022;2006-09-04
Turdus merula Linnaeus, 1758;Merle noir;MEUDON;92048;2006-09-04
Turdus viscivorus Linnaeus, 1758;Grive draine;MEUDON;92048;2006-09-04
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;MEUDON;92048;2006-10-04
Motacilla flava Linnaeus, 1758;Bergeronnette printanière;MEUDON;92048;2006-10-04
Parus major Linnaeus, 1758;Mésange charbonnière;MEUDON;92048;2006-10-04
Picus viridis Linnaeus, 1758;Pic vert, Pivert;MEUDON;92048;2006-10-04
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;MEUDON;92048;2006-10-04
Turdus merula Linnaeus, 1758;Merle noir;MEUDON;92048;2006-10-04
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;MEUDON;92048;2006-04-18
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;CHAVILLE;92022;2006-04-18
Parus major Linnaeus, 1758;Mésange charbonnière;SEVRES;92072;2006-04-18
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;MEUDON;92048;2006-04-18
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;SEVRES;92072;2006-04-18
Streptopelia decaocto (Frivaldszky, 1838);Tourterelle turque;CHAVILLE;92022;2006-04-18
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;MEUDON;92048;2006-04-18
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHAVILLE;92022;2006-04-18
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;SEVRES;92072;2006-04-18
Corvus corone Linnaeus, 1758;Corneille noire;MEUDON;92048;2006-04-21
Dendrocopos major (Linnaeus, 1758);Pic épeiche;MEUDON;92048;2006-04-21
Parus montanus Conrad von Baldenstein, 1827;Mésange boréale;MEUDON;92048;2006-04-21
Sitta europaea Linnaeus, 1758;Sittelle torchepot;MEUDON;92048;2006-04-21
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;MEUDON;92048;2006-04-21
Columba oenas Linnaeus, 1758;Pigeon colombin;CLAMART;92023;2006-04-26
Columba palumbus Linnaeus, 1758;Pigeon ramier;CHAVILLE;92022;2006-04-26
Corvus monedula Linnaeus, 1758;Choucas des tours;CLAMART;92023;2006-04-26
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;CHAVILLE;92022;2006-04-26
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;SEVRES;92072;2006-04-26
Parus major Linnaeus, 1758;Mésange charbonnière;CHAVILLE;92022;2006-04-26
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;MEUDON;92048;2006-04-26
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;MEUDON;92048;2006-04-26
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;CLAMART;92023;2006-04-26
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;MEUDON;92048;2006-04-30
Corvus corone Linnaeus, 1758;Corneille noire;MEUDON;92048;2006-04-30
Dendrocopos medius (Linnaeus, 1758);Pic mar;CHAVILLE;92022;2006-04-30
Fringilla coelebs Linnaeus, 1758;Pinson des arbres;MEUDON;92048;2006-04-30
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CHAVILLE;92022;2006-04-30
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHAVILLE;92022;2006-04-30
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;MEUDON;92048;2006-04-30
Turdus merula Linnaeus, 1758;Merle noir;CHAVILLE;92022;2006-04-30
Clethrionomys glareolus (Schreber, 1780);Campagnol roussâtre;LE PLESSIS ROBINSON;92060;2006-02-05
Parus major Linnaeus, 1758;Mésange charbonnière;CHATENAY MALABRY;92019;2006-02-05
Pyrrhula pyrrhula (Linnaeus, 1758);Bouvreuil pivoine;CHATENAY MALABRY;92019;2006-02-05
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;CHATENAY MALABRY;92019;2006-02-05
Columba palumbus Linnaeus, 1758;Pigeon ramier;CHATENAY MALABRY;92019;2006-05-05
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;CHATENAY MALABRY;92019;2006-05-05
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;2006-05-05
Parus major Linnaeus, 1758;Mésange charbonnière;CHATENAY MALABRY;92019;2006-05-05
Parus palustris Linnaeus, 1758;Mésange nonnette;CHATENAY MALABRY;92019;2006-05-05
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHATENAY MALABRY;92019;2006-05-05
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHATENAY MALABRY;92019;2006-05-05
Corvus corone Linnaeus, 1758;Corneille noire;CHATENAY MALABRY;92019;2006-11-05
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHATENAY MALABRY;92019;2006-11-05
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;CHATENAY MALABRY;92019;2006-05-17
Parus palustris Linnaeus, 1758;Mésange nonnette;CHATENAY MALABRY;92019;2006-05-17
Regulus regulus (Linnaeus, 1758);Roitelet huppé;CHATENAY MALABRY;92019;2006-05-17
Corvus corone Linnaeus, 1758;Corneille noire;CHATENAY MALABRY;92019;2006-05-22
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;CHATENAY MALABRY;92019;2006-05-22
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;2006-05-22
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;CHATENAY MALABRY;92019;2006-05-22
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CHATENAY MALABRY;92019;2006-05-22
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHATENAY MALABRY;92019;2006-05-22
Apus apus (Linnaeus, 1758);Martinet noir;CHATENAY MALABRY;92019;2006-05-23
Columba oenas Linnaeus, 1758;Pigeon colombin;CHATENAY MALABRY;92019;2006-05-23
Columba palumbus Linnaeus, 1758;Pigeon ramier;CHATENAY MALABRY;92019;2006-05-23
Dendrocopos minor (Linnaeus, 1758);Pic épeichette;CHATENAY MALABRY;92019;2006-05-23
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;CHATENAY MALABRY;92019;2006-05-23
Parus major Linnaeus, 1758;Mésange charbonnière;CHATENAY MALABRY;92019;2006-05-23
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CHATENAY MALABRY;92019;2006-05-23
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;CHATENAY MALABRY;92019;2006-05-23
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;2006-01-06
Accipiter nisus (Linnaeus, 1758);Épervier d'Europe;CHATENAY MALABRY;92019;2006-02-06
Apus apus (Linnaeus, 1758);Martinet noir;CHATENAY MALABRY;92019;2006-02-06
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;CHATENAY MALABRY;92019;2006-02-06
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;CHATENAY MALABRY;92019;2006-02-06
Pica pica (Linnaeus, 1758);Pie bavarde;CHATENAY MALABRY;92019;2006-02-06
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;CHATENAY MALABRY;92019;2006-02-06
Pyrrhula pyrrhula (Linnaeus, 1758);Bouvreuil pivoine;CHATENAY MALABRY;92019;2006-02-06
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHATENAY MALABRY;92019;2006-02-06
Corvus corone Linnaeus, 1758;Corneille noire;CHATENAY MALABRY;92019;2006-07-06
Dendrocopos minor (Linnaeus, 1758);Pic épeichette;CHATENAY MALABRY;92019;2006-07-06
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;2006-07-06
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CHATENAY MALABRY;92019;2006-07-06
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CHATENAY MALABRY;92019;2006-07-06
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;CHATENAY MALABRY;92019;2006-07-06
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHATENAY MALABRY;92019;2006-07-06
Corvus corone Linnaeus, 1758;Corneille noire;CHAVILLE;92022;2006-10-06
Parus major Linnaeus, 1758;Mésange charbonnière;CHAVILLE;92022;2006-10-06
Picus viridis Linnaeus, 1758;Pic vert, Pivert;MEUDON;92048;2006-10-06
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHAVILLE;92022;2006-10-06
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;CHAVILLE;92022;2006-10-06
Columba livia Gmelin, 1789;Pigeon biset;CLAMART;92023;2006-12-06
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;2006-12-06
Parus major Linnaeus, 1758;Mésange charbonnière;CLAMART;92023;2006-12-06
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CLAMART;92023;2006-12-06
Sitta europaea Linnaeus, 1758;Sittelle torchepot;CLAMART;92023;2006-12-06
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;CLAMART;92023;2006-12-06
Dendrocopos major (Linnaeus, 1758);Pic épeiche;GARCHES;92033;2006-06-13
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;GARCHES;92033;2006-06-13
Parus major Linnaeus, 1758;Mésange charbonnière;GARCHES;92033;2006-06-13
Pica pica (Linnaeus, 1758);Pie bavarde;CHATENAY MALABRY;92019;2006-06-13
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;GARCHES;92033;2006-06-13
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;GARCHES;92033;2006-06-13
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;GARCHES;92033;2006-06-13
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;COLOMBES;92025;2006-06-15
Columba livia Gmelin, 1789;Pigeon biset;COLOMBES;92025;2006-06-15
Columba palumbus Linnaeus, 1758;Pigeon ramier;COLOMBES;92025;2006-06-15
Motacilla alba Linnaeus, 1758;Bergeronnette grise;COLOMBES;92025;2006-06-15
Phoenicurus ochruros (S. G. Gmelin, 1774);Rougequeue noir;COLOMBES;92025;2006-06-15
Pica pica (Linnaeus, 1758);Pie bavarde;COLOMBES;92025;2006-06-15
Sterna hirundo Linnaeus, 1758;Sterne pierregarin;COLOMBES;92025;2006-06-15
